,datetime,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_inflow_total,btc_outflow_total,btc_netflow_total,btc_coinbase_premium_index,btc_coinbase_premium_gap
19,2024-01-01 11:00:00,42686.50469364,42762.3611775,42604.21839329,42689.58554039,677.3244901217302,665.47995577,920.03325096,-254.55329519000009,-0.00046849,-0.2
20,2024-01-01 12:00:00,42695.71867467,42775.76647913,42616.30722031,42648.94747559,626.1376380791689,992.04018656,793.8962257,198.1439608600001,-0.00128962,-0.55
21,2024-01-01 13:00:00,42655.01677698,42758.9143818,42610.17441313,42719.13961337,386.51750991729534,723.58602975,815.74688761,-92.16085786000008,0.00079596,0.34
22,2024-01-01 14:00:00,42720.76250387,42721.6158936,42584.77437591,42619.72942945,864.6320767444311,1352.6354891,1061.27874945,291.35673965,0.05385776,22.95
23,2024-01-01 15:00:00,42626.75909185,42864.62185961,42594.726039,42786.5010811,1012.7950482526566,2656.04146564,2712.55566235,-56.514196710000306,0.0333777,14.28
24,2024-01-01 16:00:00,42786.42361862,42871.57853797,42668.58994167,42736.84886918,1087.6859158369832,2988.96110417,3437.42120783,-448.4601036600002,0.04025732,17.2
25,2024-01-01 17:00:00,42735.4941239,42846.70535187,42713.83549555,42824.58977204,754.0191862841597,1315.94675039,1761.39898532,-445.45223493,0.04895744,20.96
26,2024-01-01 18:00:00,42822.81603045,43217.29565969,42822.80974564,43114.60936891,2535.0862868855097,2158.21740287,1945.40005565,212.8173472200001,0.02277836,9.82
27,2024-01-01 19:00:00,43126.09264588,43555.42908889,43102.08050552,43524.7657577,2263.286509264094,1058.03074061,1042.59911701,15.431623599999966,0.06806381,29.62
28,2024-01-01 20:00:00,43537.53055181,43856.36447385,43532.68996854,43695.28965913,2796.3870325799294,1523.7553881,1442.86709201,80.88829608999981,0.03140461,13.72
29,2024-01-01 21:00:00,43703.60805405,43786.73856656,43474.89522115,43638.979771,1304.7710274043234,662.04608536,313.03353769,349.01254767,0.02980338,13.0
30,2024-01-01 22:00:00,43647.82340272,43683.83628263,43393.20928936,43530.05345782,889.1947088037958,1784.97829502,2097.13462684,-312.1563318199999,0.03705496,16.13
31,2024-01-01 23:00:00,43541.46877472,44220.61116516,43324.00942084,44192.0413627,4067.57098344394,1026.58265012,1165.02379394,-138.44114381999998,0.09332372,41.23
32,2024-01-02 00:00:00,44197.20457103,45228.72526793,44163.16119781,45075.32461954,10145.62655362906,599.93094874,968.76551517,-368.83456643,0.08249734,37.17
33,2024-01-02 01:00:00,45109.09205055,45422.30142394,44693.69009945,44879.72249774,5563.331627735503,3210.89523917,5080.10685632,-1869.2116171499997,0.08609781,38.62
34,2024-01-02 02:00:00,44893.74148596,45457.28965517,44892.5440259,45448.35711716,4980.423580245693,2842.6040164,2470.12884506,372.4751713400001,0.23435971,106.35
35,2024-01-02 03:00:00,45444.74292604,45555.27196444,45149.17901465,45447.95875765,3813.1933553727386,2173.409139,2633.84881225,-460.43967324999994,0.15767896,71.59
36,2024-01-02 04:00:00,45460.39074624,45524.12537914,45187.53108883,45196.45905809,2244.915169810916,1582.86596592,2250.7800381,-667.9140721800002,0.08638816,39.03
37,2024-01-02 05:00:00,45217.98181208,45366.05387125,45129.10710375,45190.52605586,1553.3167292419942,2589.40455667,1974.73396776,614.6705889100001,0.08154144,36.84
38,2024-01-02 06:00:00,45207.45172728,45343.33969715,45123.37568412,45186.93025238,1560.613383462887,2286.48301433,2324.30421967,-37.82120533999978,0.08809188,39.79
39,2024-01-02 07:00:00,45209.22783071,45631.49123704,45208.65853163,45482.19903826,3412.9473282471004,888.49151757,1585.41866708,-696.9271495099999,0.10803966,49.11
40,2024-01-02 08:00:00,45495.20340212,45889.78407798,45350.08463465,45764.24398945,2956.488916305555,1579.14855903,2391.73133583,-812.5827767999999,0.10657943,48.77
41,2024-01-02 09:00:00,45801.8288732,45921.0226164,45642.0631257,45693.92803636,1957.499614069892,1851.59947209,2233.78795284,-382.1884807499998,0.08322116,38.01
42,2024-01-02 10:00:00,45707.08642047,45745.0456073,45440.09955026,45591.49150648,1578.4324985712449,1986.16365094,1164.7724443,821.3912066400001,0.07982891,36.39
43,2024-01-02 11:00:00,45607.51872838,45720.52199615,45229.9498323,45462.87162192,2416.8416110259377,4711.55248434,2009.93902109,2701.61346325,0.11850159,53.84
44,2024-01-02 12:00:00,45481.75232278,45612.76296766,45298.8529786,45323.42310403,2363.620247455679,6947.65162022,1998.18829709,4949.4633231299995,0.08235841,37.31
45,2024-01-02 13:00:00,45336.26671908,45741.30625254,45281.879343,45656.39931839,2743.1408931557735,2646.09588536,3201.8104838,-555.7145984399999,0.11639441,53.12
46,2024-01-02 14:00:00,45678.73736887,45852.95703381,45040.63839284,45279.77502722,5197.111858734473,3247.9834937,3596.70110148,-348.71760778,0.09295444,42.07
47,2024-01-02 15:00:00,45303.3081431,45368.34820519,44832.597485,45203.51210174,6063.564585228208,1747.37784515,4061.85557845,-2314.4777333,0.11382141,51.43
48,2024-01-02 16:00:00,45227.57224118,45421.16860189,44894.09529947,45370.93642627,3488.189693844063,3909.53542155,2489.31223907,1420.22318248,0.08298455,37.64
49,2024-01-02 17:00:00,45390.09298491,45413.90364071,44960.0973599,44973.45183688,2913.3349982556497,2971.5974517,2429.65329638,541.9441553199999,0.07071986,31.8
50,2024-01-02 18:00:00,45001.41514564,45280.58377155,44962.59486547,45169.6755854,2405.5771403206677,2280.58496575,3859.90670883,-1579.32174308,0.03953078,17.85
51,2024-01-02 19:00:00,45171.22025438,45248.42253133,44797.72089626,45047.73695613,3850.5902521053545,2343.89705036,2031.07972405,312.81732630999977,0.03610165,16.26
52,2024-01-02 20:00:00,45050.1144343,45184.07232471,44745.68078417,44792.74009642,2890.6682801228785,1874.70506319,1558.94856007,315.75650311999993,0.0305437,13.68
53,2024-01-02 21:00:00,44800.31170874,45126.57347079,44623.81749037,45125.01897325,2996.488394121281,2484.9288405,2384.7627261,100.16611440000042,0.01950366,8.8
54,2024-01-02 22:00:00,45130.32510229,45297.88592867,44857.97920357,44992.90121588,1786.8881663303468,1919.62564778,3822.618719,-1902.99307122,0.0422616,19.01
55,2024-01-02 23:00:00,44999.58876058,45064.87995778,44817.6769457,44966.3782777,1371.4805472417845,1517.27447473,4233.98512738,-2716.71065265,0.05760129,25.89
56,2024-01-03 00:00:00,44973.07337871,45219.18595476,44877.4927008,45154.07551226,1831.6287102671672,1553.70797387,1294.81727254,258.89070132999996,0.04628275,20.89
57,2024-01-03 01:00:00,45152.98028937,45339.12460134,45119.5516997,45334.61585262,1134.0905866580183,663.7088647,693.48753328,-29.77866857999993,0.05194452,23.54
58,2024-01-03 02:00:00,45333.62797425,45442.04239348,45228.97903189,45291.40680482,1262.1391879985292,1151.95934701,1277.41766444,-125.45831742999984,0.05566039,25.2
59,2024-01-03 03:00:00,45314.34056399,45332.74984301,45164.2701474,45276.16105002,837.8886941963058,1374.62467293,1822.39697227,-447.77229934,0.05359823,24.26
60,2024-01-03 04:00:00,45303.25088431,45313.97427624,45128.80949329,45195.32784701,798.1843847250839,4988.06365226,731.30581953,4256.75783273,0.04344511,19.63
61,2024-01-03 05:00:00,45198.22210664,45341.61990244,45121.16227435,45173.43413092,1007.608091281236,1627.03077763,1274.05354233,352.9772353000001,0.02747269,12.41
62,2024-01-03 06:00:00,45182.02258224,45388.64214275,45169.96013082,45334.79788698,1098.6978995649538,1078.29911364,1409.06685296,-330.7677393199999,0.03770386,17.09
63,2024-01-03 07:00:00,45353.41229636,45405.43400948,44949.09351766,45019.91093086,1417.4882192656123,705.93915383,867.52570011,-161.58654628,0.0347909,15.66
64,2024-01-03 08:00:00,45037.84349881,45212.07201944,45018.26128576,45207.40034055,1500.4129506427564,1230.77067866,2308.90966786,-1078.1389892,0.04261062,19.26
65,2024-01-03 09:00:00,45218.91221433,45517.62465407,45198.80607746,45345.28708073,1768.9264903940193,1054.1876894,1216.47649875,-162.2888093500001,0.03096285,14.04
66,2024-01-03 10:00:00,45362.08554706,45410.37347724,45050.7464561,45157.756393,1545.228727909328,1779.17122114,900.30618878,878.86503236,0.02584608,11.67
67,2024-01-03 11:00:00,45170.74176238,45194.00718765,43467.7993577,43721.79312796,10759.471199581903,1998.7369031,1826.43216914,172.30473396000002,0.07820995,34.18
68,2024-01-03 12:00:00,43740.52827904,43748.10306422,40308.26861626,42788.56619355,33347.19903993827,4732.55732648,4433.33011513,299.2272113499994,0.06010837,25.72
69,2024-01-03 13:00:00,42817.6241233,42863.73789209,42320.32219691,42533.46235841,7802.035056669942,4379.46561481,3619.8532081,759.6124067100004,0.09172478,39.01
70,2024-01-03 14:00:00,42572.02323405,42573.25647793,42056.88595314,42204.52730099,6351.285699775722,4526.66983837,4853.29951384,-326.6296754699997,0.06239926,26.32
71,2024-01-03 15:00:00,42208.14245366,43042.82593028,42202.20158308,42998.32290448,7707.278408675954,3543.6944863,2943.03191554,600.6625707599997,0.04032557,17.34
72,2024-01-03 16:00:00,43028.03225587,43598.70188327,42792.33749189,43019.05886935,7211.532821448297,4498.15070873,2110.62722409,2387.52348464,0.07682705,33.03
73,2024-01-03 17:00:00,43028.43173119,43068.36346967,42603.44302223,42918.45997991,4158.90450000229,2388.01471184,2128.08839937,259.9263124700001,0.06034121,25.89
74,2024-01-03 18:00:00,42932.9906737,43081.59164408,41880.21937101,42254.23611351,5693.961426868356,1945.53376321,2516.15901342,-570.6252502100001,0.01760708,7.44
75,2024-01-03 19:00:00,42274.95551254,43020.53812103,42156.84662361,42604.86330825,4952.225351841614,1456.13736429,2242.43998938,-786.30262509,0.03850066,16.4
76,2024-01-03 20:00:00,42616.08362537,42865.66967779,42528.91016048,42733.95362993,2800.3367612355137,378.54820284,753.46458336,-374.91638052,0.04431074,18.93
77,2024-01-03 21:00:00,42745.30713441,42989.27001585,42591.61014592,42931.04376531,2684.278575726121,2425.67910621,2786.74638554,-361.06727933,0.05960256,25.58
78,2024-01-03 22:00:00,42942.13297002,42960.7967557,42608.43951204,42756.53531725,1807.5203419806437,2574.65277919,1861.4194453,713.2333338899998,0.03426926,14.65
79,2024-01-03 23:00:00,42771.82687365,42854.3761768,42401.36029983,42849.53365784,1183.9701213412852,1601.46129362,3486.41481785,-1884.95352423,0.04016783,17.21
80,2024-01-04 00:00:00,42858.88411131,43010.07261397,42766.33757231,42896.16222606,1436.776853046291,1356.03236022,1282.01798317,74.01437705000012,0.05891681,25.26
81,2024-01-04 01:00:00,42899.42364249,42954.12790215,42640.07714703,42728.45154414,1494.2913622148255,1224.48400864,1091.94246311,132.5415455299999,0.06741124,28.79
82,2024-01-04 02:00:00,42737.5371382,43254.03924386,42702.06763737,43151.03823146,1616.591950827177,1325.65559706,1286.60741234,39.04818471999988,0.06894075,29.74
83,2024-01-04 03:00:00,43169.02399033,43245.07842383,43024.63672293,43135.41740132,909.2407832558132,2099.12654358,1350.49668005,748.6298635300002,0.08178123,35.25
84,2024-01-04 04:00:00,43139.2459338,43230.04677135,42970.03771563,43161.97154953,1227.183484742236,1363.91666469,1383.85449279,-19.937828099999933,0.08614139,37.17
85,2024-01-04 05:00:00,43183.57289099,43306.50070455,43090.81237867,43193.3245701,830.273436275744,1667.24434151,738.25998819,928.98435332,0.0809564,34.96
86,2024-01-04 06:00:00,43217.99065865,43260.85520992,43088.20559537,43176.59631439,994.4787584272626,958.22688804,1814.46865051,-856.2417624700001,0.08731224,37.68
87,2024-01-04 07:00:00,43189.26192977,43292.77759989,42766.3540647,42766.3540647,2887.064063427202,3024.81495229,2057.67979651,967.13515578,0.07466721,31.93
88,2024-01-04 08:00:00,42799.653402,43004.59217867,42754.598287,42853.47124718,1805.3101801299936,1670.87309803,1005.00019915,665.87289888,0.07232263,30.99
89,2024-01-04 09:00:00,42884.80027196,43108.27950382,42872.17262906,43028.2409763,1398.5126828798432,1901.32413783,2101.69333414,-200.36919631,0.09584321,41.22
90,2024-01-04 10:00:00,43047.4859002,43141.07135366,42675.89775128,43088.30482785,1950.7051460370176,2678.19921852,1880.29523574,797.9039827800002,0.11115945,47.88
91,2024-01-04 11:00:00,43123.86824413,43273.8407485,42972.83258345,43191.25502842,1445.1320447149233,1704.63490853,1040.74457308,663.8903354500001,0.1152252,49.75
92,2024-01-04 12:00:00,43223.63413422,43452.76556283,43119.24715509,43398.40395013,2531.1787451558953,1719.28770333,1426.89734778,292.3903555500001,0.12102876,52.5
93,2024-01-04 13:00:00,43425.93806261,43524.98100121,43173.9578722,43367.24558328,1689.3692497093664,1085.58194197,1101.74806861,-16.16612664000013,0.10231464,44.35
94,2024-01-04 14:00:00,43389.91968575,43786.88330469,43275.41960438,43679.92284097,3325.276870522671,3659.71153676,3395.25341772,264.45811903999993,0.08611123,37.61
95,2024-01-04 15:00:00,43705.91703361,44355.5758242,43639.55571487,44077.46928006,6187.541219075351,3370.02816708,3333.29642925,36.73173782999993,0.10108715,44.53
96,2024-01-04 16:00:00,44099.10601949,44181.98254936,43821.36355733,43941.08974474,3924.267366633043,4299.03391973,2945.95679832,1353.07712141,0.11456037,50.31
97,2024-01-04 17:00:00,43962.34093924,44273.35079032,43851.2868887,44046.14499749,3176.3804805603613,2199.32080003,1443.00987629,756.3109237400001,0.14214591,62.53
98,2024-01-04 18:00:00,44050.70199074,44186.41104417,43927.64322848,44097.7914397,1890.9552023423712,3016.29021859,3441.00077267,-424.71055407999984,0.1173694,51.7
99,2024-01-04 19:00:00,44099.44046899,44472.82809281,43954.82816115,43976.16923396,3697.4088174090793,2700.10536727,2448.31823527,251.78713199999993,0.11454511,50.35
100,2024-01-04 20:00:00,44009.26246219,44818.47700593,43918.0903692,44141.80475794,5306.73610133036,3248.98921388,4389.38485065,-1140.3956367699998,0.1119154,49.37
101,2024-01-04 21:00:00,44166.38364188,44716.71602917,44166.37964453,44473.40931179,4316.594488284074,1957.31662602,1898.5244751,58.79215092000004,0.13308318,59.13
102,2024-01-04 22:00:00,44489.88582105,44797.41839579,44188.36567905,44352.76548253,3153.0336884000903,1737.20297207,3900.06626683,-2162.86329476,0.11356559,50.33
103,2024-01-04 23:00:00,44371.43321233,44409.20860371,44103.1476582,44170.17969429,1257.2918709744115,1785.60234949,1386.77766784,398.82468165,0.09555821,42.19
104,2024-01-05 00:00:00,44194.79421689,44291.9620619,43989.9657812,44219.92108208,1838.882841725857,692.55690303,894.48586961,-201.9289665800001,0.13046497,57.68
105,2024-01-05 01:00:00,44262.35659364,44322.84914632,42318.28327859,43408.5566589,8218.60528444831,4046.02529392,3922.72393974,123.30135418000008,0.14980634,64.98
106,2024-01-05 02:00:00,43423.70173954,44018.98095891,43310.66093263,43534.59942341,4692.597874820775,1020.26700392,1201.57193578,-181.30493186000012,0.10600837,46.12
107,2024-01-05 03:00:00,43552.95354861,43813.75594735,43446.16561811,43484.00518737,1505.3247299927357,1046.97908235,2209.4156416,-1162.43655925,0.10553268,45.87
108,2024-01-05 04:00:00,43503.87545681,43667.03794427,43231.3153106,43603.76900856,2051.740911479822,2065.9668034,1248.0333106,817.9334928000001,0.08566208,37.34
109,2024-01-05 05:00:00,43624.55127658,43748.12962085,43543.71600254,43662.38830898,1725.0802838673794,1042.52223059,763.78238207,278.7398485199999,0.07070822,30.86
110,2024-01-05 06:00:00,43672.88114224,43961.98030471,43589.5875419,43857.51206798,1624.537975062181,2479.69920334,1048.31416315,1431.3850401900002,0.08117264,35.59
111,2024-01-05 07:00:00,43880.82849481,43962.93252503,43746.3533584,43794.02348414,1211.770151518454,1626.82156154,1873.83545544,-247.01389390000008,0.07501576,32.84
112,2024-01-05 08:00:00,43803.02193949,43974.34329662,43775.88898959,43940.5625833,1145.613658827528,2042.47042109,1157.17921517,885.29120592,0.09553319,41.95
113,2024-01-05 09:00:00,43941.35704672,44344.44568659,43939.72351898,44161.58877511,2888.9899676259047,953.46322928,777.82915623,175.63407304999998,0.07368529,32.53
114,2024-01-05 10:00:00,44178.26184023,44188.47493528,43491.4307316,43638.17399222,1719.661345580453,1669.73674221,2471.52721934,-801.79047713,0.06718135,29.31
115,2024-01-05 11:00:00,43661.48346515,43940.63204633,43638.77732912,43781.78890666,1410.0738168957473,2681.0347745,2918.30549032,-237.27071582000008,0.08571819,37.52
116,2024-01-05 12:00:00,43799.66090238,44152.07208338,43641.59076187,43897.58993125,1798.8058864833336,2369.39512172,1896.75930444,472.6358172800001,0.08044205,35.3
117,2024-01-05 13:00:00,43913.69065797,44105.2539374,43731.09161782,43995.3228396,1918.69631048128,3760.243547,3774.84987917,-14.60633216999986,0.09237028,40.63
118,2024-01-05 14:00:00,44036.10939314,44099.11406161,43184.75698593,43496.35388341,4338.266581705745,3282.58911318,2590.66405195,691.9250612299998,0.07234506,31.46
119,2024-01-05 15:00:00,43525.16023057,43837.73723951,43372.54098817,43504.85613074,3322.253982295737,1561.54816254,2086.86487241,-525.3167098699998,0.05848275,25.44
120,2024-01-05 16:00:00,43527.84086164,43625.85258687,43230.68938012,43239.96419339,2458.978479250248,2500.21179899,2412.81905544,87.39274354999998,0.07125343,30.8
121,2024-01-05 17:00:00,43260.82711161,43650.65288757,43100.07219434,43620.3479599,3124.9088254999983,951.10585536,553.28061179,397.82524357,0.07574033,33.03
122,2024-01-05 18:00:00,43648.81143241,43719.07255218,43443.14098981,43627.85855467,1663.6558110934943,4424.14719183,4708.90289268,-284.7557008499998,0.07702349,33.59
123,2024-01-05 19:00:00,43648.01790547,43823.87267204,43541.5911038,43611.21745338,1873.1825181562083,1237.32809793,554.74083741,682.58726052,0.05344037,23.3
124,2024-01-05 20:00:00,43627.99119556,44420.63047702,43620.97041118,43982.4831775,5365.28737927616,1550.36760501,3920.94868421,-2370.5810792,0.0699578,30.75
125,2024-01-05 21:00:00,43993.01638013,44007.68986909,43621.95415906,43957.21424338,2462.751880773791,2793.37775661,2422.22544094,371.1523156699995,0.06346388,27.89
126,2024-01-05 22:00:00,43975.42443191,44105.43268256,43792.44714463,43989.37807673,1417.017103167856,641.89319834,1414.11094929,-772.21775095,0.09591188,42.17
127,2024-01-05 23:00:00,44010.61753191,44355.413857,43984.0346285,44164.7976135,2332.3450738373076,1366.5083402,2398.76525876,-1032.25691856,0.09396284,41.48
128,2024-01-06 00:00:00,44182.27562343,44246.59709805,43984.23762244,44086.4827215,1011.3690505129488,1605.32652179,1015.79918248,589.52733931,0.08981411,39.58
129,2024-01-06 01:00:00,44109.19253795,44121.52682948,43953.86665513,43998.38880603,649.7448894820717,1118.07049536,1183.58232178,-65.51182642000003,0.09701928,42.66
130,2024-01-06 02:00:00,44008.89097227,44046.72186288,43830.32468516,43941.51730069,784.3448161713234,1367.11389302,876.63582355,490.4780694699999,0.08563104,37.6
131,2024-01-06 03:00:00,43944.92762982,44039.42848368,43833.38589257,43963.53250443,693.7480904118574,3636.57161342,1137.60662527,2498.96498815,0.09610504,42.22
132,2024-01-06 04:00:00,43975.77140177,44007.93374607,43842.3842968,43862.96818334,385.7217599201971,1275.42868477,1035.27559533,240.15308944000003,0.09555302,41.9
133,2024-01-06 05:00:00,43895.00983061,43915.80848803,43619.33464435,43718.6315701,1148.6521144381145,2304.25274091,2640.23832783,-335.98558692000006,0.09251987,40.43
134,2024-01-06 06:00:00,43734.0214758,43739.08074304,43435.35110931,43455.43275791,1349.2399754476394,3085.07611673,1372.29004653,1712.7860702000005,0.09600803,41.72
135,2024-01-06 07:00:00,43491.13912783,43750.96621965,43430.47509966,43679.00970321,1546.6884224228586,759.71772982,2493.06940129,-1733.35167147,0.09935125,43.37
136,2024-01-06 08:00:00,43694.3390113,43782.62675456,43556.07264252,43698.53393319,774.0784022339291,2582.52570627,4245.13300493,-1662.6072986600009,0.10026932,43.81
137,2024-01-06 09:00:00,43701.06871535,43777.17126999,43645.51096082,43659.86379557,463.4986993882391,1386.67255355,280.43712714,1106.23542641,0.07733913,33.76
138,2024-01-06 10:00:00,43681.64412633,43776.81103298,43600.5007259,43704.17782212,438.83873577649206,4071.3520497,1414.74696295,2656.60508675,0.07014616,30.65
139,2024-01-06 11:00:00,43720.46754677,43730.65080034,43625.81282534,43694.82648614,363.9075422043356,1429.50287102,1502.10942006,-72.60654904000012,0.07689144,33.58
140,2024-01-06 12:00:00,43697.38665806,43778.39989813,43563.3930922,43626.30174188,558.1685734915668,560.30015906,1995.25618251,-1434.95602345,0.08539725,37.24
141,2024-01-06 13:00:00,43641.48213216,43766.89613293,43561.07554821,43720.19054438,613.4803105769774,2179.61469046,1833.25651431,346.35817614999996,0.06827739,29.84
142,2024-01-06 14:00:00,43732.05479014,43953.03366421,43710.9494392,43848.12657895,1165.6542672256462,1327.71997405,1611.56408718,-283.84411312999987,0.07120984,31.21
143,2024-01-06 15:00:00,43855.99424881,43923.27076712,43804.6102929,43881.68091739,686.863498802709,971.62354892,731.72014493,239.90340399,0.07857813,34.47
144,2024-01-06 16:00:00,43894.99397874,44002.37922109,43850.05286817,43894.65690598,577.4111787956055,4354.68190686,3358.34891916,996.3329876999996,0.06719496,29.48
145,2024-01-06 17:00:00,43898.60617665,44024.85068853,43850.03899566,43987.13097591,699.238638725716,1190.69710215,2004.03371421,-813.3366120599999,0.07856478,34.54
146,2024-01-06 18:00:00,43992.08782741,44176.43551649,43899.26670611,44000.55673574,928.0786552112866,2032.72191345,1439.882339,592.8395744500001,0.07443877,32.75
147,2024-01-06 19:00:00,44025.8998238,44037.42798676,43854.62805785,43926.97919763,649.0425040703796,3072.07450027,3113.41447007,-41.339969799999835,0.07543326,33.12
148,2024-01-06 20:00:00,43939.31468578,44039.34620707,43657.41893593,43832.10393477,1332.1285126522787,3089.73642552,1055.70555756,2034.03086796,0.07173752,31.44
149,2024-01-06 21:00:00,43857.67353473,43964.51512395,43735.88797186,43903.13357019,708.2726196299366,1215.68984515,2706.6321373,-1490.94229215,0.06828523,29.97
150,2024-01-06 22:00:00,43917.61450833,43948.43305656,43748.68703841,43884.37831152,507.971192980648,2164.31692532,2867.09386093,-702.7769356100002,0.06529377,28.65
151,2024-01-06 23:00:00,43905.32380199,43994.68152372,43751.74668655,43977.87572846,814.0834951866044,407.48861337,2247.70483127,-1840.2162179,0.05485768,24.12
152,2024-01-07 00:00:00,43989.63958821,44281.78236489,43935.12063081,44135.70658866,1461.9139957474003,2582.06957231,5260.98979847,-2678.9202261600003,0.06416721,28.31
153,2024-01-07 01:00:00,44147.47884431,44188.63878202,43980.35963971,43985.57918591,710.5975594406002,3103.11863105,3465.83549401,-362.7168629599996,0.06500223,28.58
154,2024-01-07 02:00:00,43996.57747012,44122.71171517,43845.72540772,43954.99702002,885.6354126669719,3379.64683815,3541.3066292,-161.65979104999997,0.07379876,32.42
155,2024-01-07 03:00:00,43955.05882754,44058.86423326,43920.75043966,43942.4843889,511.2659693848472,2938.09138275,2718.55559928,219.53578346999984,0.06857014,30.13
156,2024-01-07 04:00:00,43967.01413471,44065.76786759,43893.67524853,44012.41776858,520.4907686240989,3035.99534175,5761.80594755,-2725.8106058000003,0.05754545,25.32
157,2024-01-07 05:00:00,44024.07617096,44093.45763622,43849.84130182,43894.46427971,605.3657848638887,3373.03073274,1957.57874578,1415.45198696,0.06079461,26.68
158,2024-01-07 06:00:00,43911.3063564,44094.87718243,43872.64982188,44038.3457562,724.7455553047428,0.0,0.0,0.0,0.06887465,30.32
159,2024-01-07 07:00:00,44048.91928007,44127.36055499,44001.107479,44092.26108791,690.2768589470292,363.37446464,1449.14455406,-1085.77008942,0.07774501,34.27
160,2024-01-07 08:00:00,44109.01232568,44194.3598581,44017.22309758,44019.7148054,1115.5856240872845,2989.10278151,5146.60404288,-2157.5012613699996,0.06458723,28.43
161,2024-01-07 09:00:00,44037.9336298,44091.25212193,43893.66734902,43942.23338166,624.9713042257326,756.62138887,1722.92510044,-966.30371157,0.05714754,25.11
162,2024-01-07 10:00:00,43962.48802163,44015.71972194,43916.61111369,43964.35823677,470.4813790992299,783.20937594,692.76694987,90.44242607,0.06439945,28.31
163,2024-01-07 11:00:00,43979.94953435,44128.86384922,43970.72151105,44073.08699817,754.8970874492371,508.01939728,1411.49504046,-903.47564318,0.07056111,31.09
164,2024-01-07 12:00:00,44077.3334324,44166.33643559,43980.09276944,44098.32009821,596.7415462943458,1721.78932508,1307.69067321,414.0986518699999,0.07407806,32.66
165,2024-01-07 13:00:00,44122.41076375,44468.26765938,44098.69481051,44407.97687876,2113.4683071167165,3023.69185937,2222.45832458,801.2335347900002,0.03548805,15.76
